feature,deployment_delta3d_blend_weight,component,interpretation,importance
base__ecfp_1873,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.00010978522300330547
base__cond__diluent__hydrogenated_tetrapropene,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.00010268823202927045
base__ecfp_487,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.934227095224499e-05
base__ecfp_1221,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.899250540593659e-05
base__ecfp_1765,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.587297295060178e-05
base__ecfp_54,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.487662625095103e-05
base__ecfp_1088,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.19236862761543e-05
base__ecfp_378,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.140390986530321e-05
base__ecfp_288,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.872515654735803e-05
base__ecfp_1750,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.79588309970747e-05
base__ecfp_243,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.792711895862492e-05
delta3d__feat3d__polyhedron__donor_atomic_number_05,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.718808322779311e-05
base__NumAromaticRings,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.11513854690295e-05
base__ecfp_1039,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.069043344984789e-05
base__ecfp_555,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.061774063852117e-05
base__ecfp_855,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.016502894920531e-05
base__ecfp_471,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,7.875601754789111e-05
base__cond__acid__tartaric_acid,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.778099809556695e-05
base__ecfp_1005,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.520082094428998e-05
base__ecfp_389,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.287863437580161e-05
base__cond__diluent__tert_butylbenzene,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.135463824979575e-05
base__ecfp_466,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.974212501887059e-05
base__ecfp_1009,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.693418029303589e-05
base__ecfp_1614,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.680924460964667e-05
base__ecfp_1855,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.623687276682581e-05
base__ecfp_486,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.4054700615329026e-05
base__ecfp_926,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.11306612000784e-05
base__cond__diluent__1_octanol,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.083339030984377e-05
base__ecfp_1800,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.766189343406052e-05
base__ecfp_80,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.26040188911023e-05
base__ecfp_1950,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.09198348115474e-05
base__ecfp_1495,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.8965728139786263e-05
base__ecfp_1859,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.636084789521266e-05
base__ecfp_760,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.4477943256496056e-05
base__ecfp_1057,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.430522210599848e-05
base__ecfp_1308,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.4161753621899956e-05
base__ecfp_226,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.3808751535820653e-05
base__ecfp_935,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.08953458464099e-05
base__ecfp_841,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.9686285743292527e-05
base__ecfp_1787,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.902766308142689e-05
base__ecfp_997,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.8732509602311405e-05
base__ecfp_701,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.793216683028461e-05
base__ecfp_67,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.78809475441088e-05
base__ecfp_825,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.7205633875939414e-05
base__ecfp_1998,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.7074033120582658e-05
base__ecfp_974,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.637450325751219e-05
delta3d__feat3d__polyhedron__donor_atomic_number_03,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.583497781732215e-05
base__ecfp_1028,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.5633657303718322e-05
base__ecfp_881,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.371326290233756e-05
base__ecfp_1377,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.3020963467344735e-05
base__ecfp_1879,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.2528154167591776e-05
base__ecfp_369,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.246651318881947e-05
base__cond__acid__h2so4,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.1752134818148534e-05
base__ecfp_625,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.153734266733708e-05
base__ecfp_222,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.0545455204748397e-05
base__ecfp_853,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.815291254492456e-06
base__ecfp_1189,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,7.749388954814965e-06
base__ecfp_2,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.206941285392959e-06
base__ecfp_116,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.580345980509868e-06
base__ecfp_933,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.216205015163406e-06
base__ecfp_2009,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.62824983108211e-06
base__ecfp_1309,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.5612147843600527e-06
base__ecfp_1575,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.2499142803935782e-06
base__ecfp_1019,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.2240759507326996e-06
base__ecfp_860,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.982284471439289e-06
base__NumAliphaticRings,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.1635740736103014e-06
base__ecfp_897,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.8721774427887558e-06
base__ecfp_1858,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.5560269446603512e-06
base__ecfp_723,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.5021948517358578e-06
base__ecfp_1923,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.787715790588137e-07
base__ecfp_1480,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,7.879752735469985e-07
base__ecfp_1666,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.573871526667637e-08
base__ecfp_1469,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1404,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1425,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1426,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1471,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1405,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1470,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1416,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1427,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1468,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1424,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1415,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1428,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1467,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1406,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1407,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1429,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
