feature,deployment_delta3d_blend_weight,component,interpretation,importance
base__ecfp_9,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.00011198824017471075
base__ecfp_96,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.785203913825436e-05
base__ecfp_1199,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.6308494161324e-05
base__ecfp_80,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.392409898038093e-05
base__NumAromaticRings,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.359913433350664e-05
base__ecfp_1495,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.307022428063516e-05
base__ecfp_1614,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.049058737194371e-05
base__ecfp_1750,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.623330506174549e-05
base__ecfp_1855,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.590028728686932e-05
base__ecfp_881,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.578740054479339e-05
base__ecfp_54,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.551249725832899e-05
base__ecfp_288,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.546618532518955e-05
base__ecfp_243,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,8.089180373347904e-05
base__ecfp_389,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,7.981627565007566e-05
delta3d__feat3d__polyhedron__donor_atomic_number_08,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,7.943179715943199e-05
base__ecfp_378,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,7.739679965558951e-05
base__cond__acid__tartaric_acid,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.833044281682584e-05
base__ecfp_471,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.590889337483112e-05
base__ecfp_841,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.248247472173133e-05
base__ecfp_618,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.8923468528746126e-05
base__ecfp_1096,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.833231645662855e-05
base__ecfp_1088,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.8012990153476665e-05
base__ecfp_1950,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.520710679357263e-05
base__ecfp_1380,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.241325397912367e-05
base__ecfp_1039,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.730849472529889e-05
delta3d__feat3d__polyhedron__donor_atomic_number_05,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.607495742292731e-05
base__ecfp_555,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.594529273747009e-05
base__cond__diluent__1_octanol,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.297646642571138e-05
base__ecfp_855,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.008848348946549e-05
base__ecfp_1923,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.6816828707394314e-05
base__ecfp_1480,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.673724718411871e-05
base__ecfp_625,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.641282938378646e-05
base__ecfp_466,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.5816461239508336e-05
base__ecfp_1787,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.514477039426605e-05
base__ecfp_760,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.4982746768620985e-05
base__ecfp_226,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.251662377791259e-05
base__ecfp_1057,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.249552564197284e-05
base__ecfp_486,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.220093159084784e-05
base__ecfp_1575,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,3.077316964937085e-05
base__ecfp_1005,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.677974311074458e-05
base__ecfp_853,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.308836261540377e-05
base__ecfp_1998,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,2.048277530836977e-05
base__ecfp_67,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.897596254522799e-05
base__ecfp_1858,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.808120551822102e-05
base__ecfp_1028,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.7666546923954266e-05
base__ecfp_997,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.646999599207737e-05
base__ecfp_369,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.5108124209660769e-05
base__ecfp_2,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.3381464679905643e-05
base__ecfp_926,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.1498104963003862e-05
base__ecfp_1879,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.1307872438151926e-05
base__cond__acid__h2so4,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.1187720597108657e-05
base__ecfp_2009,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.0948814791472806e-05
base__ecfp_1800,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.0906371399935957e-05
base__ecfp_116,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.0744675314978086e-05
base__ecfp_1009,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.071109462388472e-06
base__ecfp_1221,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.1709407303859605e-06
base__ecfp_222,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.140354345620127e-06
base__ecfp_1309,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.091201673150867e-06
base__ecfp_1666,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.913395912596579e-06
base__ecfp_860,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.407276218226593e-06
delta3d__feat3d__polyhedron__donor_atomic_number_03,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.425497204399292e-06
base__ecfp_935,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.114986976372007e-06
base__ecfp_1308,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.647928424682488e-06
base__ecfp_723,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.3829607653883733e-06
base__ecfp_974,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.2462604227974773e-06
base__ecfp_1019,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.2165319795756321e-06
base__ecfp_825,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.0516612624339787e-06
base__ecfp_897,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,9.86143321335656e-07
base__ecfp_701,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,6.98845113966496e-07
base__NumAliphaticRings,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,5.884149020971618e-07
base__ecfp_1377,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,4.6467829186210605e-07
base__ecfp_1189,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,1.9138916273640324e-07
base__ecfp_1456,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_38,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1441,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1440,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1439,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1438,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1437,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1436,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1435,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1459,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1434,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1433,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1578,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1432,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1431,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1430,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1429,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
base__ecfp_1428,1.0,full_delta3d_forest_only,raw impurity importance; not an attribution of the blended predictor,0.0
