arm,half,seed,v1_outer_fold_unit,n_rows,mae,mse,rmse,mean_error,unit_reading,unit
B1,selection,,,76,2.06259,5.18224,2.27645,-1.68912,exploratory: publication group (the as-run pre-seal V1 reading),pub_2e9f2dbea9
B1,selection,,,3,2.22959,5.11202,2.26098,-2.22959,exploratory: publication group (the as-run pre-seal V1 reading),pub_30a5286662
B1,selection,,,532,1.38062,2.66913,1.63375,-0.577402,exploratory: publication group (the as-run pre-seal V1 reading),pub_37086f6378
B1,selection,,,13,0.670093,0.531985,0.729373,0.40613,exploratory: publication group (the as-run pre-seal V1 reading),pub_392f966ef2
B1,selection,,,56,0.525695,0.407898,0.638669,0.328621,exploratory: publication group (the as-run pre-seal V1 reading),pub_3f3b6220e0
B1,selection,,,14,1.877,3.62702,1.90447,1.877,exploratory: publication group (the as-run pre-seal V1 reading),pub_401a06b4b7
B1,selection,,,206,1.18311,1.79102,1.33829,-0.519447,exploratory: publication group (the as-run pre-seal V1 reading),pub_4cba27f5f3
B1,selection,,,13,0.421311,0.242458,0.4924,-0.163628,exploratory: publication group (the as-run pre-seal V1 reading),pub_4fb6e0c041
B1,selection,,,192,2.17989,5.62867,2.37248,-1.9914,exploratory: publication group (the as-run pre-seal V1 reading),pub_5472c4b438
B1,selection,,,3,1.30337,3.20379,1.78991,-0.715901,exploratory: publication group (the as-run pre-seal V1 reading),pub_57ce0f7961
B1,selection,,,1,2.67007,7.12928,2.67007,2.67007,exploratory: publication group (the as-run pre-seal V1 reading),pub_65c4c3411e
B1,selection,,,87,1.21577,2.10023,1.44922,-0.687867,exploratory: publication group (the as-run pre-seal V1 reading),pub_6b0ea2ccc9
B1,selection,,,2,1.75542,3.14985,1.77478,1.75542,exploratory: publication group (the as-run pre-seal V1 reading),pub_6f71d61137
B1,selection,,,11,1.36494,2.13037,1.45958,1.36494,exploratory: publication group (the as-run pre-seal V1 reading),pub_723ceb6c2c
B1,selection,,,26,2.0641,4.63943,2.15393,0.419304,exploratory: publication group (the as-run pre-seal V1 reading),pub_74428aeab2
B1,selection,,,1,2.9711,8.82744,2.9711,2.9711,exploratory: publication group (the as-run pre-seal V1 reading),pub_792969545c
B1,selection,,,16,0.981893,1.09289,1.04541,-0.981893,exploratory: publication group (the as-run pre-seal V1 reading),pub_84113c17ad
B1,selection,,,120,1.22549,3.26257,1.80626,0.92734,exploratory: publication group (the as-run pre-seal V1 reading),pub_8415538291
B1,selection,,,3,0.621616,0.429993,0.655738,-0.621616,exploratory: publication group (the as-run pre-seal V1 reading),pub_886ede1e0e
B1,selection,,,63,0.575983,0.46945,0.685165,0.167505,exploratory: publication group (the as-run pre-seal V1 reading),pub_8dafaf94bc
B1,selection,,,27,1.24139,2.00858,1.41724,-1.18038,exploratory: publication group (the as-run pre-seal V1 reading),pub_917a4583d4
B1,selection,,,12,0.314723,0.150182,0.387533,-0.217709,exploratory: publication group (the as-run pre-seal V1 reading),pub_9428119866
B1,selection,,,50,1.0947,1.71448,1.30938,-0.270016,exploratory: publication group (the as-run pre-seal V1 reading),pub_a9266a9412
B1,selection,,,149,1.0528,1.75312,1.32405,-0.654809,exploratory: publication group (the as-run pre-seal V1 reading),pub_ad5a7268e5
B1,selection,,,14,1.40374,3.08846,1.7574,1.40374,exploratory: publication group (the as-run pre-seal V1 reading),pub_af7a1cd919
B1,selection,,,228,0.788295,0.838324,0.9156,0.358713,exploratory: publication group (the as-run pre-seal V1 reading),pub_b0b3296ec5
B1,selection,,,35,0.894447,1.22521,1.10689,0.679296,exploratory: publication group (the as-run pre-seal V1 reading),pub_b155314682
B1,selection,,,14,1.67656,3.21444,1.79289,1.67656,exploratory: publication group (the as-run pre-seal V1 reading),pub_b8175dc3a1
B1,selection,,,208,0.579296,0.512099,0.715611,-0.220572,exploratory: publication group (the as-run pre-seal V1 reading),pub_b92b9c1ebe
B1,selection,,,14,1.15642,1.76383,1.32809,0.27752,exploratory: publication group (the as-run pre-seal V1 reading),pub_c07b8473b8
B1,selection,,,4,1.56658,2.66114,1.6313,-1.56658,exploratory: publication group (the as-run pre-seal V1 reading),pub_c649e663f3
B1,selection,,,94,1.70446,4.07752,2.01929,0.721555,exploratory: publication group (the as-run pre-seal V1 reading),pub_cdc2243314
B1,selection,,,15,1.09091,1.43676,1.19865,0.0464119,exploratory: publication group (the as-run pre-seal V1 reading),pub_d3c970567f
B1,selection,,,3,0.698617,0.54241,0.736485,-0.449662,exploratory: publication group (the as-run pre-seal V1 reading),pub_dc1c90a4de
B1,selection,,,1096,1.98942,5.22649,2.28615,1.0666,exploratory: publication group (the as-run pre-seal V1 reading),pub_e287124c22
B1,selection,,,5,1.70143,3.00172,1.73255,1.70143,exploratory: publication group (the as-run pre-seal V1 reading),pub_f6d85bdb79
B1,selection,,,3,0.44727,0.25418,0.504162,-0.44727,exploratory: publication group (the as-run pre-seal V1 reading),pub_f926473989
B1,confirmation,,pub_007f4c9de0,1444,1.22912,2.47623,1.5736,0.590855,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_04794d6d09,1564,1.14793,1.87549,1.36949,-0.0597352,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_0c3788daa5,33,1.59391,3.16919,1.78022,-0.781022,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_0fd6ab4e40,29,1.73418,3.3858,1.84006,1.73418,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_1605e436d7,154,0.9056,1.35341,1.16336,0.296996,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_1927dff570,20,0.944862,1.41799,1.1908,0.939141,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_1c1b558856,72,2.21408,5.88,2.42487,-2.21408,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_1d18e32c4e,101,1.20277,1.86931,1.36723,-0.790054,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_2c76a46f18,93,1.10685,1.58597,1.25935,-0.00489473,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_3e0f6bb1b5,28,1.27982,2.26157,1.50385,0.397982,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_40c355ae86,24,0.587403,0.484746,0.696237,-0.180676,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_457a2adba4,28,1.31946,2.13491,1.46113,-1.2515,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_515c63b970,90,0.599003,0.388288,0.623127,-0.406403,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_51c0693f9c,116,0.746465,1.11042,1.05376,-0.403648,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_51ddfefa0c,96,1.26721,5.77964,2.40409,0.735374,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_56338b6e47,192,1.59618,3.82103,1.95474,0.996078,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_691fc07992,75,1.64746,4.02533,2.00632,-1.47586,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_6a0ef8528c,164,3.49159,12.8937,3.59078,3.49159,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_86cd2c5ec0,36,1.46989,2.94806,1.71699,0.159507,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_a49146c8fd,51,2.16223,5.59313,2.36498,1.72465,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_aed382b25f,36,1.51962,3.47011,1.86282,-1.23816,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_b9dfc468cd,136,0.432598,0.411148,0.641208,-0.177374,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_bdb1564c49,134,0.856747,1.05988,1.02951,-0.62935,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_c8195b4ca7,216,1.49551,2.75734,1.66052,-1.44724,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_ca616a18dd,28,0.740321,0.842432,0.917841,-0.60891,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_cd72e4a7bb,135,1.39619,2.91359,1.70692,-0.725888,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_d59c40b453,37,1.47754,2.92041,1.70892,-0.364039,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_dfa96a5118,42,0.827306,0.928699,0.96369,-0.63035,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_e4bbba9576,89,0.862507,1.06822,1.03355,-0.338723,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_e4dd361427,10,1.53361,2.95626,1.71938,1.14264,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,pub_e9799b75f3,56,0.457244,0.357629,0.598021,0.249725,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,confirmation,,,1444,1.22912,2.47623,1.5736,0.590855,exploratory: publication group (the as-run pre-seal V1 reading),pub_007f4c9de0
B1,confirmation,,,1564,1.14793,1.87549,1.36949,-0.0597352,exploratory: publication group (the as-run pre-seal V1 reading),pub_04794d6d09
B1,confirmation,,,33,1.59391,3.16919,1.78022,-0.781022,exploratory: publication group (the as-run pre-seal V1 reading),pub_0c3788daa5
B1,confirmation,,,29,1.73418,3.3858,1.84006,1.73418,exploratory: publication group (the as-run pre-seal V1 reading),pub_0fd6ab4e40
B1,confirmation,,,154,0.9056,1.35341,1.16336,0.296996,exploratory: publication group (the as-run pre-seal V1 reading),pub_1605e436d7
B1,confirmation,,,20,0.944862,1.41799,1.1908,0.939141,exploratory: publication group (the as-run pre-seal V1 reading),pub_1927dff570
B1,confirmation,,,72,2.21408,5.88,2.42487,-2.21408,exploratory: publication group (the as-run pre-seal V1 reading),pub_1c1b558856
B1,confirmation,,,101,1.20277,1.86931,1.36723,-0.790054,exploratory: publication group (the as-run pre-seal V1 reading),pub_1d18e32c4e
B1,confirmation,,,93,1.10685,1.58597,1.25935,-0.00489473,exploratory: publication group (the as-run pre-seal V1 reading),pub_2c76a46f18
B1,confirmation,,,28,1.27982,2.26157,1.50385,0.397982,exploratory: publication group (the as-run pre-seal V1 reading),pub_3e0f6bb1b5
B1,confirmation,,,24,0.587403,0.484746,0.696237,-0.180676,exploratory: publication group (the as-run pre-seal V1 reading),pub_40c355ae86
B1,confirmation,,,28,1.31946,2.13491,1.46113,-1.2515,exploratory: publication group (the as-run pre-seal V1 reading),pub_457a2adba4
B1,confirmation,,,90,0.599003,0.388288,0.623127,-0.406403,exploratory: publication group (the as-run pre-seal V1 reading),pub_515c63b970
B1,confirmation,,,116,0.746465,1.11042,1.05376,-0.403648,exploratory: publication group (the as-run pre-seal V1 reading),pub_51c0693f9c
B1,confirmation,,,96,1.26721,5.77964,2.40409,0.735374,exploratory: publication group (the as-run pre-seal V1 reading),pub_51ddfefa0c
B1,confirmation,,,192,1.59618,3.82103,1.95474,0.996078,exploratory: publication group (the as-run pre-seal V1 reading),pub_56338b6e47
B1,confirmation,,,75,1.64746,4.02533,2.00632,-1.47586,exploratory: publication group (the as-run pre-seal V1 reading),pub_691fc07992
B1,confirmation,,,164,3.49159,12.8937,3.59078,3.49159,exploratory: publication group (the as-run pre-seal V1 reading),pub_6a0ef8528c
B1,confirmation,,,36,1.46989,2.94806,1.71699,0.159507,exploratory: publication group (the as-run pre-seal V1 reading),pub_86cd2c5ec0
B1,confirmation,,,51,2.16223,5.59313,2.36498,1.72465,exploratory: publication group (the as-run pre-seal V1 reading),pub_a49146c8fd
B1,confirmation,,,36,1.51962,3.47011,1.86282,-1.23816,exploratory: publication group (the as-run pre-seal V1 reading),pub_aed382b25f
B1,confirmation,,,136,0.432598,0.411148,0.641208,-0.177374,exploratory: publication group (the as-run pre-seal V1 reading),pub_b9dfc468cd
B1,confirmation,,,134,0.856747,1.05988,1.02951,-0.62935,exploratory: publication group (the as-run pre-seal V1 reading),pub_bdb1564c49
B1,confirmation,,,216,1.49551,2.75734,1.66052,-1.44724,exploratory: publication group (the as-run pre-seal V1 reading),pub_c8195b4ca7
B1,confirmation,,,28,0.740321,0.842432,0.917841,-0.60891,exploratory: publication group (the as-run pre-seal V1 reading),pub_ca616a18dd
B1,confirmation,,,135,1.39619,2.91359,1.70692,-0.725888,exploratory: publication group (the as-run pre-seal V1 reading),pub_cd72e4a7bb
B1,confirmation,,,37,1.47754,2.92041,1.70892,-0.364039,exploratory: publication group (the as-run pre-seal V1 reading),pub_d59c40b453
B1,confirmation,,,42,0.827306,0.928699,0.96369,-0.63035,exploratory: publication group (the as-run pre-seal V1 reading),pub_dfa96a5118
B1,confirmation,,,89,0.862507,1.06822,1.03355,-0.338723,exploratory: publication group (the as-run pre-seal V1 reading),pub_e4bbba9576
B1,confirmation,,,10,1.53361,2.95626,1.71938,1.14264,exploratory: publication group (the as-run pre-seal V1 reading),pub_e4dd361427
B1,confirmation,,,56,0.457244,0.357629,0.598021,0.249725,exploratory: publication group (the as-run pre-seal V1 reading),pub_e9799b75f3
B2,selection,,REMAINDER,185,1.06853,1.82903,1.35242,-0.317407,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B2,selection,,pub_007f4c9de0,690,0.750034,0.971839,0.985819,0.00843377,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B2,selection,,pub_04794d6d09,72,1.16323,2.03861,1.4278,-1.00848,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B2,selection,,pub_0884e38fbe,155,0.831074,0.911281,0.95461,-0.135583,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B2,selection,,pub_0a8da089ad,132,0.915851,1.13699,1.0663,-0.436441,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
