arm,half,seed,v1_outer_fold_unit,n_rows,mae,mse,rmse,mean_error,unit_reading,unit
B0,confirmation,,,135,1.345,2.76488,1.66279,-0.574743,exploratory: publication group (the as-run pre-seal V1 reading),pub_cd72e4a7bb
B0,confirmation,,,37,1.44818,2.85164,1.68868,-0.23164,exploratory: publication group (the as-run pre-seal V1 reading),pub_d59c40b453
B0,confirmation,,,42,1.25919,1.97082,1.40386,-0.876463,exploratory: publication group (the as-run pre-seal V1 reading),pub_dfa96a5118
B0,confirmation,,,89,0.858434,1.08509,1.04167,-0.281507,exploratory: publication group (the as-run pre-seal V1 reading),pub_e4bbba9576
B0,confirmation,,,10,1.6283,3.34116,1.82788,1.30044,exploratory: publication group (the as-run pre-seal V1 reading),pub_e4dd361427
B0,confirmation,,,56,0.315952,0.1583,0.39787,-0.00378064,exploratory: publication group (the as-run pre-seal V1 reading),pub_e9799b75f3
B1,selection,,REMAINDER,232,1.08781,1.82753,1.35186,0.358669,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_0884e38fbe,155,1.24074,1.90049,1.37858,-0.927443,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_0a8da089ad,132,0.737065,0.77561,0.880687,-0.124765,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_0af6736cb1,258,1.01364,1.42248,1.19268,-0.670079,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_0d412f4721,20,1.84502,3.9651,1.99126,-1.80301,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_0ddbd861aa,91,0.701709,0.630888,0.794285,-0.631109,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_19783c039b,204,1.62527,3.55998,1.88679,-1.59333,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_1bd76c48d9,54,0.534083,0.429585,0.655428,-0.104656,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_22a136e9b9,24,1.14052,2.07023,1.43883,0.494292,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_2319535dff,141,2.26703,6.0321,2.45603,2.25638,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_2c76a46f18,71,1.07154,1.60892,1.26843,0.143859,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_2e9f2dbea9,76,2.06259,5.18224,2.27645,-1.68912,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_37086f6378,532,1.38062,2.66913,1.63375,-0.577402,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_3f3b6220e0,56,0.525695,0.407898,0.638669,0.328621,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_44555064e1,55,0.782885,0.996547,0.998272,0.0397208,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_45b8fb22e7,152,0.771474,0.803108,0.896163,-0.32941,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_4a1871d85d,114,0.531445,0.457372,0.676293,-0.515785,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_4cba27f5f3,206,1.18311,1.79102,1.33829,-0.519447,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_5472c4b438,192,2.17989,5.62867,2.37248,-1.9914,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_6b0ea2ccc9,87,1.21577,2.10023,1.44922,-0.687867,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_74428aeab2,26,2.0641,4.63943,2.15393,0.419304,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_8415538291,120,1.22549,3.26257,1.80626,0.92734,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_8a081dc888,47,1.02604,1.72346,1.3128,0.492899,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_8dafaf94bc,63,0.575983,0.46945,0.685165,0.167505,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_917a4583d4,27,1.24139,2.00858,1.41724,-1.18038,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_92fd5bea1e,108,0.970123,1.51928,1.23259,0.121142,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_97510df3a0,21,1.18821,1.76966,1.33029,1.17396,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_a470dfb784,40,0.334138,0.2123,0.46076,-0.13359,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_a9266a9412,50,1.0947,1.71448,1.30938,-0.270016,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_ad5a7268e5,133,1.04118,1.74384,1.32055,-0.747768,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_b0b3296ec5,228,0.788295,0.838324,0.9156,0.358713,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_b155314682,35,0.894447,1.22521,1.10689,0.679296,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_b4273fb42a,16,1.13859,1.80277,1.34267,0.13932,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_b92b9c1ebe,208,0.579296,0.512099,0.715611,-0.220572,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_c929bc0daa,31,0.733754,0.867172,0.931221,0.112313,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_cdc2243314,94,1.70446,4.07752,2.01929,0.721555,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_d3c970567f,15,1.09091,1.43676,1.19865,0.0464119,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_e287124c22,1096,1.98942,5.22649,2.28615,1.0666,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,pub_f5d1922154,36,1.77268,3.91837,1.97949,-1.7646,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B1,selection,,,12,1.63086,3.62222,1.90321,-1.32921,exploratory: publication group (the as-run pre-seal V1 reading),pub_07cea54708
B1,selection,,,155,1.24074,1.90049,1.37858,-0.927443,exploratory: publication group (the as-run pre-seal V1 reading),pub_0884e38fbe
B1,selection,,,132,0.737065,0.77561,0.880687,-0.124765,exploratory: publication group (the as-run pre-seal V1 reading),pub_0a8da089ad
B1,selection,,,258,1.01364,1.42248,1.19268,-0.670079,exploratory: publication group (the as-run pre-seal V1 reading),pub_0af6736cb1
B1,selection,,,20,1.84502,3.9651,1.99126,-1.80301,exploratory: publication group (the as-run pre-seal V1 reading),pub_0d412f4721
B1,selection,,,91,0.701709,0.630888,0.794285,-0.631109,exploratory: publication group (the as-run pre-seal V1 reading),pub_0ddbd861aa
B1,selection,,,3,1.04259,1.4871,1.21947,0.838508,exploratory: publication group (the as-run pre-seal V1 reading),pub_0e366d9257
B1,selection,,,7,1.3399,2.38699,1.54499,1.16796,exploratory: publication group (the as-run pre-seal V1 reading),pub_0f30549d71
B1,selection,,,4,0.747066,0.578567,0.760636,-0.747066,exploratory: publication group (the as-run pre-seal V1 reading),pub_13adc25944
B1,selection,,,16,0.48132,0.302085,0.549623,-0.382852,exploratory: publication group (the as-run pre-seal V1 reading),pub_1739bfaf95
B1,selection,,,14,1.60096,3.54613,1.88312,1.60096,exploratory: publication group (the as-run pre-seal V1 reading),pub_1845fd6492
B1,selection,,,204,1.62527,3.55998,1.88679,-1.59333,exploratory: publication group (the as-run pre-seal V1 reading),pub_19783c039b
B1,selection,,,54,0.534083,0.429585,0.655428,-0.104656,exploratory: publication group (the as-run pre-seal V1 reading),pub_1bd76c48d9
B1,selection,,,24,1.14052,2.07023,1.43883,0.494292,exploratory: publication group (the as-run pre-seal V1 reading),pub_22a136e9b9
B1,selection,,,141,2.26703,6.0321,2.45603,2.25638,exploratory: publication group (the as-run pre-seal V1 reading),pub_2319535dff
B1,selection,,,71,1.07154,1.60892,1.26843,0.143859,exploratory: publication group (the as-run pre-seal V1 reading),pub_2c76a46f18
B1,selection,,,76,2.06259,5.18224,2.27645,-1.68912,exploratory: publication group (the as-run pre-seal V1 reading),pub_2e9f2dbea9
B1,selection,,,3,2.22959,5.11202,2.26098,-2.22959,exploratory: publication group (the as-run pre-seal V1 reading),pub_30a5286662
B1,selection,,,532,1.38062,2.66913,1.63375,-0.577402,exploratory: publication group (the as-run pre-seal V1 reading),pub_37086f6378
B1,selection,,,13,0.670093,0.531985,0.729373,0.40613,exploratory: publication group (the as-run pre-seal V1 reading),pub_392f966ef2
B1,selection,,,56,0.525695,0.407898,0.638669,0.328621,exploratory: publication group (the as-run pre-seal V1 reading),pub_3f3b6220e0
B1,selection,,,14,1.877,3.62702,1.90447,1.877,exploratory: publication group (the as-run pre-seal V1 reading),pub_401a06b4b7
B1,selection,,,55,0.782885,0.996547,0.998272,0.0397208,exploratory: publication group (the as-run pre-seal V1 reading),pub_44555064e1
B1,selection,,,152,0.771474,0.803108,0.896163,-0.32941,exploratory: publication group (the as-run pre-seal V1 reading),pub_45b8fb22e7
B1,selection,,,114,0.531445,0.457372,0.676293,-0.515785,exploratory: publication group (the as-run pre-seal V1 reading),pub_4a1871d85d
B1,selection,,,206,1.18311,1.79102,1.33829,-0.519447,exploratory: publication group (the as-run pre-seal V1 reading),pub_4cba27f5f3
B1,selection,,,13,0.421311,0.242458,0.4924,-0.163628,exploratory: publication group (the as-run pre-seal V1 reading),pub_4fb6e0c041
B1,selection,,,192,2.17989,5.62867,2.37248,-1.9914,exploratory: publication group (the as-run pre-seal V1 reading),pub_5472c4b438
B1,selection,,,3,1.30337,3.20379,1.78991,-0.715901,exploratory: publication group (the as-run pre-seal V1 reading),pub_57ce0f7961
B1,selection,,,11,0.776809,0.691764,0.831724,0.024244,exploratory: publication group (the as-run pre-seal V1 reading),pub_5df1eef2f5
B1,selection,,,16,0.283622,0.119221,0.345284,0.23574,exploratory: publication group (the as-run pre-seal V1 reading),pub_650a2d0d03
B1,selection,,,1,2.67007,7.12928,2.67007,2.67007,exploratory: publication group (the as-run pre-seal V1 reading),pub_65c4c3411e
B1,selection,,,87,1.21577,2.10023,1.44922,-0.687867,exploratory: publication group (the as-run pre-seal V1 reading),pub_6b0ea2ccc9
B1,selection,,,2,1.75542,3.14985,1.77478,1.75542,exploratory: publication group (the as-run pre-seal V1 reading),pub_6f71d61137
B1,selection,,,11,1.36494,2.13037,1.45958,1.36494,exploratory: publication group (the as-run pre-seal V1 reading),pub_723ceb6c2c
B1,selection,,,26,2.0641,4.63943,2.15393,0.419304,exploratory: publication group (the as-run pre-seal V1 reading),pub_74428aeab2
B1,selection,,,1,2.9711,8.82744,2.9711,2.9711,exploratory: publication group (the as-run pre-seal V1 reading),pub_792969545c
B1,selection,,,16,0.981893,1.09289,1.04541,-0.981893,exploratory: publication group (the as-run pre-seal V1 reading),pub_84113c17ad
B1,selection,,,120,1.22549,3.26257,1.80626,0.92734,exploratory: publication group (the as-run pre-seal V1 reading),pub_8415538291
B1,selection,,,3,0.621616,0.429993,0.655738,-0.621616,exploratory: publication group (the as-run pre-seal V1 reading),pub_886ede1e0e
B1,selection,,,47,1.02604,1.72346,1.3128,0.492899,exploratory: publication group (the as-run pre-seal V1 reading),pub_8a081dc888
B1,selection,,,63,0.575983,0.46945,0.685165,0.167505,exploratory: publication group (the as-run pre-seal V1 reading),pub_8dafaf94bc
B1,selection,,,27,1.24139,2.00858,1.41724,-1.18038,exploratory: publication group (the as-run pre-seal V1 reading),pub_917a4583d4
B1,selection,,,108,0.970123,1.51928,1.23259,0.121142,exploratory: publication group (the as-run pre-seal V1 reading),pub_92fd5bea1e
B1,selection,,,12,0.314723,0.150182,0.387533,-0.217709,exploratory: publication group (the as-run pre-seal V1 reading),pub_9428119866
B1,selection,,,21,1.18821,1.76966,1.33029,1.17396,exploratory: publication group (the as-run pre-seal V1 reading),pub_97510df3a0
B1,selection,,,40,0.334138,0.2123,0.46076,-0.13359,exploratory: publication group (the as-run pre-seal V1 reading),pub_a470dfb784
B1,selection,,,50,1.0947,1.71448,1.30938,-0.270016,exploratory: publication group (the as-run pre-seal V1 reading),pub_a9266a9412
B1,selection,,,133,1.04118,1.74384,1.32055,-0.747768,exploratory: publication group (the as-run pre-seal V1 reading),pub_ad5a7268e5
B1,selection,,,14,1.40374,3.08846,1.7574,1.40374,exploratory: publication group (the as-run pre-seal V1 reading),pub_af7a1cd919
B1,selection,,,228,0.788295,0.838324,0.9156,0.358713,exploratory: publication group (the as-run pre-seal V1 reading),pub_b0b3296ec5
B1,selection,,,35,0.894447,1.22521,1.10689,0.679296,exploratory: publication group (the as-run pre-seal V1 reading),pub_b155314682
B1,selection,,,16,1.13859,1.80277,1.34267,0.13932,exploratory: publication group (the as-run pre-seal V1 reading),pub_b4273fb42a
B1,selection,,,14,1.67656,3.21444,1.79289,1.67656,exploratory: publication group (the as-run pre-seal V1 reading),pub_b8175dc3a1
B1,selection,,,208,0.579296,0.512099,0.715611,-0.220572,exploratory: publication group (the as-run pre-seal V1 reading),pub_b92b9c1ebe
B1,selection,,,14,1.15642,1.76383,1.32809,0.27752,exploratory: publication group (the as-run pre-seal V1 reading),pub_c07b8473b8
B1,selection,,,4,1.56658,2.66114,1.6313,-1.56658,exploratory: publication group (the as-run pre-seal V1 reading),pub_c649e663f3
B1,selection,,,31,0.733754,0.867172,0.931221,0.112313,exploratory: publication group (the as-run pre-seal V1 reading),pub_c929bc0daa
B1,selection,,,94,1.70446,4.07752,2.01929,0.721555,exploratory: publication group (the as-run pre-seal V1 reading),pub_cdc2243314
